categoria;LOC;lat;lon;Filename
Pequeños Grupos Ilegales;Guaduas, Cundinamarca;5.0678088;-74.5953205;1
Pequeños Grupos Ilegales;Ituango, Quindío;7.1722236;-75.764398;1
Pequeños Grupos Ilegales;La Tebaida, Quindío;4.453588;-75.79153;1
Pequeños Grupos Ilegales;La Tola, Nariño;2.399572;-78.189712;2
Pequeños Grupos Ilegales;Leguízamo, Putumayo;-0.185957;-74.78366;1
Pequeños Grupos Ilegales;Leiva, Nariño;1.9354157;-77.3035623;1
Pequeños Grupos Ilegales;Lorica, Córdoba;9.2376398;-75.81362450000002;4
Pequeños Grupos Ilegales;Los Patios, Norte de Santander;7.833199;-72.504392;1
Pequeños Grupos Ilegales;Líbano, Córdoba;9.30001;-75.88333999999999;2
Pequeños Grupos Ilegales;Maceo, Antioquia;6.551367;-74.787294;2
Pequeños Grupos Ilegales;Malambo, Atlántico;10.8575824;-74.7746834;3
Pequeños Grupos Ilegales;Manizales, Risaralda;5.0629743;-75.5027698;2
Pequeños Grupos Ilegales;Maní, Risaralda;5.315847499999999;-75.9927652;2
Pequeños Grupos Ilegales;Medellín, Antioquia;6.2476376;-75.56581530000001;13
Pequeños Grupos Ilegales;Medellín, Quindío;6.2476376;-75.56581530000001;8
Pequeños Grupos Ilegales;Miranda, Valle del Cauca;3.2135542;-76.2131474;2
Pequeños Grupos Ilegales;Mistrató, Risaralda;5.2962025;-75.88155549999999;3
Pequeños Grupos Ilegales;Montañita, Caquetá;1.4342295;-75.3878525;1
Pequeños Grupos Ilegales;Montecristo, Cauca;2.57301;-76.77915999999999;1
Pequeños Grupos Ilegales;Montelíbano, Córdoba;7.976803;-75.417209;4
Pequeños Grupos Ilegales;Montenegro, Quindío;4.566637;-75.75012;1
Pequeños Grupos Ilegales;Mosquera, Nariño;2.50923;-78.451284;1
Pequeños Grupos Ilegales;Moñitos, Córdoba;9.2461227;-76.1316984;4
Pequeños Grupos Ilegales;Nechí, Quindío;8.0909315;-74.77964659999999;2
Pequeños Grupos Ilegales;Neiva, Huila;2.9344837;-75.2809001;1
Pequeños Grupos Ilegales;Norosí, Bolívar;8.528027;-74.037018;1
Pequeños Grupos Ilegales;Olaya Herrera, Nariño;2.2772880621602263;-78.31589372202436;2
Pequeños Grupos Ilegales;Pailitas, Cesar;8.959667;-73.626268;1
Pequeños Grupos Ilegales;Palmira, Valle del Cauca;3.5379718;-76.2971657;1
Pequeños Grupos Ilegales;Pelaya, Cesar;8.688030999999999;-73.666377;1
Pequeños Grupos Ilegales;Pereira, Risaralda;4.8087174;-75.690601;3
Pequeños Grupos Ilegales;Piedecuesta, Antioquia;6.991539;-73.05399799999999;1
Pequeños Grupos Ilegales;Planadas, Tolima;3.1207486;-75.8533954;2
Pequeños Grupos Ilegales;Policarpa, Nariño;1.6289529;-77.4592061;2
Pequeños Grupos Ilegales;Pradera, Valle del Cauca;3.4195763;-76.24053119999999;2
Pequeños Grupos Ilegales;Pueblo Bello, Cesar;10.43458;-73.5829689;1
Pequeños Grupos Ilegales;Puerto Asís, Putumayo;0.4985097;-76.4977428;1
Pequeños Grupos Ilegales;Puerto Berrío, Antioquia;6.4895388;-74.4047587;2
Pequeños Grupos Ilegales;Puerto Colombia, Atlántico;11.001004;-74.950761;3
Pequeños Grupos Ilegales;Puerto Guzmán, Putumayo;0.96377;-76.40798099999999;1
Pequeños Grupos Ilegales;Puerto Libertador, Córdoba;7.8877104;-75.67099759999999;2
Pequeños Grupos Ilegales;Puerto Lleras, Meta;3.272414;-73.369542;2
Pequeños Grupos Ilegales;Puerto Nare, Antioquia;6.186497;-74.583726;2
Pequeños Grupos Ilegales;Puerto Rico, Caquetá;1.909918;-75.157235;1
Pequeños Grupos Ilegales;Puerto Rico, Meta;2.941214;-73.20746799999999;2
Pequeños Grupos Ilegales;Quimbaya, Quindío;4.625907;-75.761865;1
Pequeños Grupos Ilegales;Quinchía, Risaralda;5.341119099999999;-75.73047559999999;4
Pequeños Grupos Ilegales;Qunidío, Quindío;4.4610191;-75.667356;1
Pequeños Grupos Ilegales;Rioblanco, Tolima;3.530079;-75.643671;1
Pequeños Grupos Ilegales;Riohacha, La Guajira;11.5384151;-72.91678379999999;1
Pequeños Grupos Ilegales;Risaralda, Risaralda;5.315847499999999;-75.9927652;4
Pequeños Grupos Ilegales;San Andrés de Cuerquía, Quindío;6.913245;-75.67555999999999;2
Pequeños Grupos Ilegales;San Antero, Córdoba;9.374642;-75.758517;4
Pequeños Grupos Ilegales;San Bernardo del Viento, Córdoba;9.3525858;-75.9535815;4
Pequeños Grupos Ilegales;San Jacinto del Cauca, Cauca;8.2314212;-74.7337069;1
Pequeños Grupos Ilegales;San José del Guaviare, Guaviare;2.5677606;-72.6396535;1
Pequeños Grupos Ilegales;San José del Palmar, Chocó;4.97262;-76.22922;1
Pequeños Grupos Ilegales;San Martín, Meta;3.698492;-73.697308;3
Pequeños Grupos Ilegales;San Miguel, Putumayo;0.33002;-76.87635999999999;7
Pequeños Grupos Ilegales;San Onofre, Sucre;9.74084;-75.519872;3
Pequeños Grupos Ilegales;San Pablo, Bolívar;7.477887;-73.92410799999999;1
Pequeños Grupos Ilegales;Santa Bárbara, Nariño;2.4505212;-77.98026930000002;2
Pequeños Grupos Ilegales;Santa Marta, Magdalena;11.2403547;-74.2110227;9
Pequeños Grupos Ilegales;Santiago de Tolú, Sucre;9.527477;-75.5812215;1
Pequeños Grupos Ilegales;Sibaté, Cundinamarca;4.491196;-74.2593771;4
Pequeños Grupos Ilegales;Soacha, Cundinamarca;4.5827227;-74.21174649999999;14
Pequeños Grupos Ilegales;Soledad, Atlántico;10.9215472;-74.7688173;3
Pequeños Grupos Ilegales;Tadó, Córdoba;5.2649419;-76.55943300000001;2
Pequeños Grupos Ilegales;Tello, Huila;3.0673499;-75.1381059;1
Pequeños Grupos Ilegales;Tibú, Norte de Santander;8.642356;-72.73773299999999;1
Pequeños Grupos Ilegales;Tierralta, Córdoba;8.171571;-76.062313;3
Pequeños Grupos Ilegales;Tiquisio, Bolívar;8.5555864;-74.26470429999999;1
Pequeños Grupos Ilegales;Toledo, Quindío;4.4610191;-75.667356;1
Pequeños Grupos Ilegales;Tolú, Sucre;9.527477;-75.5812215;1
Pequeños Grupos Ilegales;Trujillo, Valle del Cauca;4.211646;-76.3187681;1
Pequeños Grupos Ilegales;Tuluá, Valle del Cauca;4.089869;-76.1914991;2
Pequeños Grupos Ilegales;Turbaco, Bolívar;10.334638;-75.412672;2
Pequeños Grupos Ilegales;Urrao, Antioquia;6.313860999999999;-76.13181;1
Pequeños Grupos Ilegales;Valencia, Valle del Cauca;3.8008893;-76.64127119999999;1
Pequeños Grupos Ilegales;Valle del Guamuez, Putumayo;0.4015861;-76.7798172;6
Pequeños Grupos Ilegales;Valledupar, Cesar;10.4742449;-73.2436335;1
Pequeños Grupos Ilegales;Villa de Rosario, Norte de Santander;7.8437879;-72.46968970000002;1
Pequeños Grupos Ilegales;Vista Hermosa, Meta;3.127883;-73.752512;2
Pequeños Grupos Ilegales;Yondó, Quindío;6.951009099999999;-74.1709702;1
Pequeños Grupos Ilegales;Zona Bananera, Magdalena;10.7922447;-74.1709702;11
Pequeños Grupos Ilegales;nan, Norte de Santander;7.9462831;-72.8988069;13
